Node,Page Rank,Frequency,Follower Count,Timestamp,Conflation
My Little Pony: Glue Factory,7.157171329367655e-05,2,248,"1428445019
",187
Reading Rainbow CSI: Bringing Back the Bookstores,0.00017340146961758235,1,343,"1428452558
",1688
The Wigouts#N##N#,0.00031814491666652277,1,88,"1428453173
",2086
Bill Nye is Very High,7.236763602234118e-05,1,29,"1428453961
",311
Top cat and officer dibble the bent cop,0.00020069842011724364,1,16,"1428451016
",2143
Bill Nye the Climate Change Guy,0.00017547221071033072,1,95,"1428461090
",1692
The Care Bears Versus Depression and a Long Winter: An Uphill Struggle Against Loss and Mourning,0.00020837084595287414,1,59,"1428447142
",2468
Captain N: The Game Master &amp; Commander,0.00024148778028879059,1,174,"1428449153
",2210
The Angry Breeders,0.00020761760902156682,1,16908,"1428454874
",1469
Rocko's Miserable Life,0.00014030988503457216,1,854,"1428450329
",857
Code Name Kids Next Door to the murderer.,0.00017835825587102244,4,119,"1428448814
",1953
The Magic School Busted for Drugs #N#,0.0002461076593019747,1,162,"1428448697
",2223
Hill Street Blue's Clues,0.00014738668657718703,1,11,"1428461105
",951
Lazytown went bankrupt because no one did anything,4.066051061541957e-05,3,93,"1428453230
",106
Magic isnt real roundabout,3.493248465940145e-05,1,7,"1428444438
",92
##N#Sabrina the Teenage Snitch,0.0002739237881164666,14,103,"1428444625
",2258
"Shut It, Caillou, Everyone Is Sick of Your Whining!",9.707959854540646e-05,1,611,"1428453772
",903
PowderPuff Girls uncovered,3.2374202794640935e-05,1,41,"1428457757
",46
Chip and Dale's Recovery Rangers,0.0001867124411112336,1,93,"1428454915
",1567
"""Dragon Tails: How To Kill Dragons and Eat Their Tales with Bear Grylls""",0.00011050406972122956,1,386,"1428450300
",1127
After school special Forces operation,2.9332202381987447e-05,1,50,"1428448799
",37
Thomas is one Tanked Engine,6.682833389425512e-05,4,1343,"1428442225
",340
"""Underdog is tired of being a bottom""",0.00013362840139989426,1,171,"1428438825
",1224
The middle-aged mutant turtles,0.00016332518788438128,1,1073,"1428454211
",1472
Dora The Exploratory Surgeon.,0.00020034156052442222,1,1149,"1428440801
",1622
"Hey Arnold! Hold on, is Arnold deaf?",8.439822126042769e-05,1,216,"1428446708
",481
Clifford the Big Red Euthanized Dog#N#,0.0002534442009749058,1,2659,"1428438869
",2322
Bill Nye the Gynecologist Guy,0.0001873827144220451,2,1156,"1428449892
",1690
"""Steven Universe- Now entirely directed by the fandom made from older teenagers and adults!""",0.0001757966096379227,1,34,"1428441475
",2258
Hector's House of Commons,0.00019336020174640442,1,1214,"1428438935
",1532
Maggie and the Ferocious Yeast Infection!,0.00022629820621848743,1,38,"1428451524
",2129
Martha Speaks in Tongues,7.393521703618213e-05,1,240,"1428438817
",403
Are You Afraid of the Dark Realities of Adulthood?,0.00022309956338217027,1,67,"1428446627
",2191
And Friends: S.V.U.,4.4508066226603027e-05,1,1371,"1428438638
",140
Mickey Mouse Halfway Clubhouse,5.43323064582521e-05,1,23,"1428456266
",74
The Galaxy is High,0.00021560032138236713,1,195,"1428454279
",1657
Romper Room full of whores,9.69154837947629e-05,1,1702,"1428454142
",757
Add hit songs to your videos - FREE APP TODAY!!  http:\/\/t.co\/cDOSYqZsJF,0.0001440931323875982,2,0,"1429479339
",1056
The Electric Company...Is Shutting Off Your Lights.,0.00015763200532774662,1,27,"1428449062
",1542
Spongebob Goes to the Strip Club,0.00021148596957458736,1,132,"1428449337
",1964
Thomas The Train Derailment,0.00019008186568373318,1,49,"1428453913
",1541
Does anyone know what #MakeAKidShowSerious means? Reply with the hashtag and then a description to help me out!,0.0002196867189113767,1,29,"1428454961
",2971
Tubbies http:\/\/t.co\/XuYZkgQvB6,0.00015925966737067793,40,846,"1428441624
",711
Sweat Shop of Zack &amp; Cody,0.00011231362865175776,1,572,"1428458028
",904
Bill Nye the Scientology Guy,0.00018831463044050094,1,695,"1428438883
",1693
Clarissa Explains It All About Menopause,5.8410590000915885e-05,1,32,"1428441600
",140
Danny Phantom: Beyond the grave,0.00017064467349467866,3,18209,"1428453377
",1638
scooby doo gets euthanized,5.277064128367754e-05,1,26,"1428447207
",60
Mighty Dysmorphic Power Dangers#N#,0.0001575024355373799,1,27,"1428445366
",902
Wild kratts how to catch a preditor,9.885039530685896e-05,1,126,"1428459958
",755
Jem and the Holocausts,0.00027233490138845585,1,932,"1428442397
",2133
Tree F.U. Tom,3.343648717680224e-05,1,38,"1428447559
",60
The Jetsons Further Deplete the Ozone Layer,0.00026184718787964826,1,1952,"1428447761
",2998
"Edward, Edward and Edward",7.93234639836238e-05,3,29,"1428459503
",805
Spongebob Squarepants and the Dangers of Illegal Water Dumping!,0.0002589335851897229,1,38,"1428450148
",2547
is almost as good as the time #ReplaceAMovieTitleWithPenis was trending 😂,0.00014553846078719956,1,449,"1428457035
",1842
The Pink Panther============The Black Panthers,0.0002453607670543346,1,74,"1428452445
",1482
Felix Unger the Cat,0.00018840498151699402,2,1407,"1428446877
",1652
Spongebob Therapist,5.1188536410476006e-05,1,1674,"1428456482
",49
As Told by Ginger Lynn,4.0238974778005015e-05,1,1843,"1428446701
",131
Casper the troubled soul eternally caught in limbo,0.00016690257682714537,1,204,"1428437639
",1825
Mr. Rogers has registered in your neighborhood.,9.059510104645772e-05,1,1679,"1428441933
",630
Today's Special K,0.0001273849028464785,1,40,"1428456378
",793
💲 #MakeAKidShowSerious  ❓ Why We Love Gamer Girls http:\/\/t.co\/l619wAeln4,0.00014823942091278915,62,15,"1428443983
",877
In The NewsNight Garden,0.0001862584367910632,1,260,"1428448070
",1489
Rug Muncher Rats,3.964097722112479e-05,3,2719,"1428438994
",15
Silver Spooning #N##N#,0.00020725190924187554,1,213,"1428442602
",836
"Pokermon, All in!",8.315661848262662e-05,1,1975,"1428449204
",450
"Kids, you aren't supposed to go into the rocket ship with out your mother knowing. You're grounded.",0.00018866978960204733,1,37,"1428450267
",2665
Phil Spector of the Future,0.00023333113794884194,1,411,"1428469245
",2090
Torah the Explorer,0.00021587206244143474,1,193,"1428442807
",1645
Add hit songs to your videos - FREE APP TODAY!!  http:\/\/t.co\/p17SUwAErs,0.0001440931323875982,1,608,"1428473051
",1056
Charlie and the Chocolate Daiquiri #N#,0.000316586155926945,3,195,"1428455312
",2684
Belt Time (a play on Adventure Time),8.27111073542348e-05,1,7,"1428460826
",671
Full crack house,5.413233858246702e-05,1,623,"1428460574
",108
Mighty Methed Out Power Rangers,7.999050972428455e-05,1,762,"1428441075
",103
Rainbow Bright's Rainbow Party,0.0001317419654503924,1,12,"1428459863
",811
Add hit songs to your videos - FREE APP TODAY!!  http:\/\/t.co\/dJ1DKauKxf,0.0001440931323875982,3,614,"1428488924
",1056
Wild hookers,3.221952783659156e-05,1,291,"1428454529
",17
My Parents Are Illegal Aliens,5.8680936943694674e-05,3,873,"1428438200
",220
Spongebob stiff pants,5.95576192162597e-05,1,904,"1428444003
",66
The Tom Brady Bunch,0.00018976259379116335,1,2716,"1428439439
",1508
Legends of the hidden excavated temple  #MakeAKidShowSerious ok I'm done haha,0.00019481291144104838,1,7036,"1428454947
",2489
Full Halfway House,6.313302768219976e-05,7,184,"1428458933
",168
Legend of the Ritalin Temple,0.00023344624658130854,1,28,"1428460587
",2090
Rapey and Bullwinkle,0.00012386083941128806,1,363,"1428452626
",803
Corey in the house arrest,0.00021428645436117485,1,498,"1428442333
",1848
Sesame's Life on the Street,0.0003002926106159909,2,362,"1428442256
",2589
Hey Arnold you're a cheap jew!,9.366422170154073e-05,1,13,"1428464874
",587
Phineas as &amp; Herb,5.9106261603954414e-05,1,106,"1428438822
",237
Octonauts: Deep Horizon Report#N##N# #MakeAKidShowSerious#N#,0.00021194193150846232,1,150,"1428447433
",1145
"Doug does rehab: he works the steps, repairs broken relationships and get a stable job as Roger's Chauffer",0.00021694848567145827,1,262,"1428476173
",3051
Teenage mutant orphaned turtles,3.351858857513068e-05,1,225,"1428461669
",63
Herpes and Ferb #N#,0.0002178931543591309,1,310,"1428448329
",1539
Clifford the Big Red Dog's Big Red Lipstick,0.00019897850229180103,3,1807,"1428453936
",2396
Bear In The Big Blue House Payment,0.00018807305112473625,1,139,"1428449953
",1744
powerpuff girls earn 77 cents for every dollar earned by a powerpuff boy,6.866868022929089e-05,1,111,"1428437829
",664
Looney Tunes: Back to the Sanitarium#N##MakeAKidShowSerious http:\/\/t.co\/3yldK5Zerr,0.00031652333132165905,1,135,"1428455450
",2886
Ren &amp;Stumpy:  The story of a one armed gymnast,0.00021738543292876858,1,161,"1428447764
",2370
Thomas the transgender Train,0.00019829035578386214,1,132,"1428455477
",1675
Transformers not welcome in Indiana,6.711878371142563e-05,1,38,"1428447121
",439
"""Mr. Roger's Neighborhood Watch""",0.00014190536241009204,1,33,"1428445515
",867
Mickey Mouse traphouse,5.7466829595692274e-05,2,516,"1428456436
",70
"Digging A Hole For Clifford, The Big Dead Dog",0.00016199969595660378,1,606,"1428439560
",1709
Dora The Tax Attorney,0.00019947635281922886,1,558,"1428447299
",1625
I wish more people thought like this. #Pokemon #MakeAKidShowSerious http:\/\/t.co\/mHl3LMtBq8,0.000142770467571822,1,18,"1428443277
",945
iCarly Simon,4.056339480425605e-05,1,28,"1428456252
",15
Elmo's big package.,0.00012673298752861076,1,1703,"1428455314
",812
"""Sabrina the Teenage Crack Whore""",0.00018566665409610486,1,2710,"1428458508
",1689
Rocket powder#N#,0.00014582006094812996,1,883,"1428446660
",837
"Oscar the Grouch’s remains are found under a mound of garbage, having refused help for his hoarding disorder.",0.00021840313110226516,1,900,"1428445446
",3086
Sesame on the Streets,0.0002330132860446182,1,23,"1428456239
",1855
Suite Life of Zach &amp; Cody - 2 kids living w\/ their lounge-act single mother in a hotel w\/ no adult supervision.,0.00011653199809618361,1,65,"1428443030
",1640
"http:\/\/t.co\/2Ut4sZ8q50 on #theneeds, #MakeAKidShowSerious is trending!",0.00018240407063937808,1,508,"1428453901
",1135
The PowerPoint Girls http:\/\/t.co\/fl8Fj5xOiG,0.00025638021621307247,151,1469,"1428451256
",2041
"In a gruesome turn of events, Elmer Fudd was arrested when authorities discovered Daffy Ducks head mounted on the wall.",0.0001702794655497359,1,173,"1428448911
",2562
Sid the Bullied Science Kid#N#,0.00024648055559138934,3,2658,"1428438566
",2246
The Magic Free Candy Van #N#,0.0002423990882877056,1,1297,"1428451218
",2108
The James Brady Bunch.,0.00018142159113520675,1,2639,"1428454053
",1464
food inspector gadget,2.5275665980549053e-05,1,3496,"1428444271
",4
Sesame Ally Street! #MakeAKidShowSerious #N#T -H-U-G-S What That Spell? http:\/\/t.co\/cXhGCXsTmj,0.00019643222112983446,1,182,"1428456345
",1639
Why Don't You Switch Off Twitter and Go and Do Something More Boring Instead?,0.00015467147855848133,1,1214,"1428438613
",1593
Burn After Reading Rainbow,5.72871299061836e-05,1,858,"1428454880
",57
##N#Smurf village is quarantined until W.H.O. discovers what disease is making those buggars blue....,9.991572035193909e-05,7,1954,"1428444517
",1070
"Dora the Explorer,of medical mysteries#N#Dinosaur train,with no breaks#N#Curious George,Gets AIDS#N#http:\/\/t.co\/gi0O1OKwqS",0.0003160351360177854,1,60,"1428450677
",3220
"""Mr. Wizard's World of Regret""",0.0001910886777775738,1,203,"1428451968
",1551
"Mr. Rogers Neighborhood, Tales from Section 8",6.670572825222799e-05,1,349,"1428451549
",240
Hey stop that Arnold,6.120567539400183e-05,1,538,"1428454348
",165
Dragon Tales: A thirty minute show explain the different types of tales mythological tales dragons have.,0.00015697408190703334,1,70,"1428455380
",2258
Scooby Do Me,5.0178969210616786e-05,1,1107,"1428442336
",131
The Fantastic Foursome,0.00020322441189953242,1,1499,"1428446856
",1465
The Magic School Bus Goes to Guantanamo bay,0.00018167734306586328,1,372,"1428457874
",1848
My Brother and Me run a train,0.0001453981559755052,1,15,"1428451386
",1274
##N#Courage the Cowardly Dog Dies from Kennel Cough.,0.00021398741097341308,1,1720,"1428485105
",2304
dora goes on an adventure but never comes back oooo boom,5.012642042386369e-05,1,183,"1428462226
",365
George of the Jungle eats Dora the Explorer--True story-Man turned cannibal after being raised by gorillas.,0.00022956929037652697,1,849,"1428447551
",2262
Lady and her Cramps,0.00011672280566502302,1,3,"1428458966
",825
My Little Pony's Trip to the Glue Factory,0.00026027296167534063,1,1421,"1428455583
",2679
Saved By The Bell Curve#N#,0.00024343929198271464,1,10022,"1428444837
",2128
"""George of the Blackboard Jungle""",0.00023970838616398714,3,98,"1428460696
",2112
The Street Life of Zach and Cody#N#,0.0003448904004760091,58,2074,"1428453390
",3172
City Street,5.290286585549041e-05,1,11,"1428453946
",124
Lazy Town-  A talk show where Republicans discuss struggling working families,5.7237185880505216e-05,1,1586,"1428451880
",198
Barney and Cult,0.00013454145488803085,1,13,"1428447932
",842
The Electric-chair Company,0.00019467947608413827,1,11,"1428458144
",1481
My Little Pony and the horse meat farm,0.00023420723849079135,1,546,"1428444559
",2271
Baggy Pants &amp; the Nitwits Loot Ferguson,0.00017461452190182405,1,342,"1428453892
",1809
"Bill Lye, the Science Guy...... #MakeAKidShowSerious http:\/\/t.co\/opINb3T1eF",0.0002540576865796614,1,19589,"1428454485
",2313
Silence of the Lamb Chops,0.00023494872732874615,1,173,"1428457488
",2090
Reading Rainbow Coalition,6.117330922017942e-05,6,8769,"1428457719
",44
Sponge Bath Poopypants,3.649215369935532e-05,1,1205,"1428448927
",35
Batman: The Animated Series,0.00018313085628497008,1,279,"1428453368
",1473
The Amanda crash and burn Show,0.00022600485712043016,1,1280,"1428454947
",2157
Duck Tales from the Crypt,0.00019056555642231454,4,33,"1428453750
",1705
Good Luck with those student loans Charlie,5.291469397365819e-05,1,266,"1428447443
",206
Barney &amp; his struggles with making Friends#N##MakeAKidShowSerious http:\/\/t.co\/z4M2GTdCxe,0.00022648746702514573,14,2096,"1428443388
",1844
Bob the bomb builder,0.00020390296830503422,40,2511,"1428438515
",1694
The Adventures Of Rupert Bare faced Lies Murdock,0.00014140891722864748,1,1606,"1428444362
",1495
Bill Nye the Meth guy,0.0001891965331733677,1,253,"1428446837
",1724
Syringe Bob square pants,5.493066676684053e-05,1,224,"1428438661
",134
Family Ties to the Mafia,0.00021873804448440287,1,70,"1428456766
",1943
The Walking Doug,0.000206029531606944,3,17,"1428453855
",1471
The Jett Son's,0.00027360736119913986,1,121,"1428463869
",2147
##MakeAKidShowSerious wh ats up?!  plz check out this song called #ifreakedyourgirlfriend thanks https:\/\/t.co\/7E0HLJAFpm,0.00010472678802537069,1,240,"1428451704
",879
"ash ketchem continues his journey , when sunddenly , he faces his biggest enemy yet !!!! the rscpa !!!",0.00011632451639059444,1,336,"1428451783
",1735
Saved By the Bell Jar,0.00017897399920475772,1,35,"1428456851
",1672
B1 and B2 get black spots. It's a terminal illness. #N#,0.00022845034678414426,1,397,"1428444179
",2477
That's So Former Ravens Running Back #MakeAKidShowSerious @8__Malcolm__8 @TrevinLamarr96 @evanreeves12 http:\/\/t.co\/A67Vwnc2W0,0.00017633974590266057,2,243,"1428457331
",1514
Dora the Oncologist,0.0002355383602466264,1,154,"1428452013
",1690
Hey Arnold!....Your parents are dead.,6.637057512599944e-05,1,546,"1428458274
",204
Are You Afraid of the Dark? #MakeAKidShowSerious no change needed. That show was real,0.00019865844568018996,1,174,"1428449165
",2620
The Worst Itch,0.00020101144426151223,1,1605,"1428441379
",1463
The Lion King's Speech,0.0002511059938037743,1,777,"1428440980
",2149
The Littlest Buboe,0.00020122852760410634,1,809,"1428440552
",1464
Courage The Drunken Dog,0.00018755397798012112,1,68,"1428451165
",1522
Keeping up with the snagglespusses http:\/\/t.co\/DaTWKH2okq,0.0002469784212826195,1,2228,"1428452230
",2314
Dour,2.4159625568231656e-05,1,197,"1428439883
",1
Bobby Brown's World,0.00014471744592325765,1,176,"1428444312
",861
Are You Afraid Of The Atomic Bomb?,0.0001632167787736759,1,965,"1428448367
",1607
"Shitty Days#N##N#A spin off where Fonzy realizes he gets HIV from being a man-whore in the 60's#N##N#""Ay Mrs.C I got the HIV""#N##N#",0.000318925952554932,1,31,"1428463941
",3375
"😷 Bob, Sponge, Bob. *007 theme*",5.872987999907319e-05,1,373,"1428448142
",127
Mr Insanity the psychotic folf! http:\/\/t.co\/zecQxfdlpq,0.00024112684756078982,1,168,"1428457805
",2274
Avatar: The Last Man on Earth,0.00017843938237308325,1,34,"1428454282
",1729
St. Elmo's Fire,0.0001250384298965133,1,777,"1428440753
",788
Clifford the Big Red Commy,0.00019356001597491034,1,299,"1428454479
",1711
kids incorporated making S-H-O-E-S,3.405711961066461e-05,1,51,"1428461358
",79
Full House of Cards,0.0001302086080783894,15,281,"1428448556
",878
Boy Hates World #N##N#,0.00020332991248072475,1,730,"1428456538
",933
Knight Rider The Unlicensed Taxi#N#,0.00023793024827020414,1,433,"1428451512
",2092
CSI: Blue's Clues,0.00014329699937883065,3,99,"1428444920
",842
The Tragic School Bus,0.0001965233262856847,9,416,"1428459203
",1490
mandrake is thrown out of the Defenders of the Earth after its decided card tricks cant defend against a nuclear UFO,0.00024423788509047624,1,1009,"1428445317
",2500
Kids Incorporated aka The Nike Factory#N##N#,0.00026606153370991995,2,1807,"1428454396
",2143
Rocko's Modern Housewife,0.00012915380858751472,2,58,"1428446322
",773
Clifford the Big Red Dog with rabies,0.0001911151734146934,1,248,"1428444324
",1845
Dinosaurs: Extinct. Sesame Strip. Foster's Home for Imaginary Fiends. Invader Zimmerman. Dexter's Meth Laboratory.,0.00014913595498131617,1,8,"1428453246
",1034
The Illiterate Rainbow,0.0002286121381722893,1,42,"1428452965
",1499
That's So Typical Of Raven,0.00012268499418812873,1,942,"1428444194
",887
Spoogebob Sticky Pants,3.8464366293053394e-05,1,408,"1428443933
",34
The Black Panther Show#N##N#,0.00028851401276940817,1,88,"1428453352
",2111
Cory in the House of Cards,0.00026509479523288026,1,92,"1428457916
",2331
Handy Manny the drugs,0.00019289164185029754,1,29,"1428446585
",1645
Johnny Bravo abuses Steroids,3.254350005072963e-05,1,36,"1428456095
",22
Barney &amp; Friends with benefits,8.389372943158536e-05,34,11,"1428450773
",432
Aaahh!!! The Real Monsters are the one's inside your head,0.00029438736341719945,2,140,"1428445704
",3722
Death by Misadventure Time.#N#,0.00013745333264194142,1,141,"1428442174
",966
Polar Express loans.,2.5211324825005953e-05,1,33,"1428455278
",5
"Sesame Seeds, on The Food Network!",0.00018648706838782496,1,70,"1428455662
",1747
white power rangers #MakeAKidShowSerious http:\/\/t.co\/JcQLf45O9n,0.00016332172309337903,1,356,"1428441189
",825
She-ra: Princess on Parole,5.147613638940235e-05,1,9,"1428461668
",272
Daniel Tiger Loose In The Neighborhood.,0.00016405563448060323,1,3,"1428442092
",1547
stoop kid died shortly after leaving his stoop,3.356404581249807e-05,4,1677,"1428451190
",145
HE-MAN:  Masters of the Black Mans Universe#N##N#,0.0002828427149750335,1,199,"1428476731
",2646
Sabrina the teenage santeria priestess.,0.00017376351680740455,3,3071,"1429631402
",1645
Frank the Tank Engine &amp; Friends#N##N#,0.00028341899534136495,1,86,"1428450866
",2400
Pee-Wee's Meth Lab #makeakidshowserious http:\/\/t.co\/7TbT32yu2z,0.00019265949957117027,1,57,"1428439982
",1425
Scooby Don't,0.00011460628672470558,4,6,"1428446094
",775
Will the kids survive an encounter with Freddy Kreuger? Find out on the next episode of Gravity Falls!,0.00024337831711880074,1,13,"1428451171
",2415
Rudy &amp; Maximum Security Prison life.,5.078870807811648e-05,1,135,"1428463453
",245
Mr. Roger's Fetishwood#N#,0.0002226052776089868,1,5751,"1428444360
",1558
Montana turned Miley Cyrus,2.687473584908032e-05,1,1418,"1428453021
",21
Thomas The Siege Engine And Fiends.,0.00017248294734957545,1,774,"1428459928
",1584
Teletubbies Forgotten: A Cautionary Tale http:\/\/t.co\/bXshLyOIFm,0.0001348156616227404,9,588,"1428450344
",822
The Berenstain Bears and the CA Drought,0.00033319828863381844,1,321,"1428443877
",3402
School house $20 Rocks,4.337005206119947e-05,1,753,"1428459084
",108
All That child support.,4.8588789160682985e-05,1,216,"1428445487
",153
Sesame Mean Streets,4.810086800911586e-05,1,777,"1428440168
",113
Bill Nye the Scientologist Guy #N##N#,0.0002843102753404338,1,213,"1428442806
",2279
The Tragic Roundabout,0.00020764728522890979,3,972,"1428481510
",1472
Missing: Scooby Doo#N##N#,0.0002012917821450561,1,86,"1428446182
",906
Sonic the Hedge Fund,0.0001910624957653425,3,1843,"1428446276
",1641
Mister Rogers Neighborhood Episode 1523. Don't believe me? Just watch.,8.434586781334327e-05,1,334,"1428453073
",839
"You Can't Do That On Television, or Anywhere Else For That Matter",9.074404996445235e-05,1,377,"1428456647
",927
The Japanese version of Digimon Adventure.,0.0002111197603809938,1,75,"1428450974
",1974
Rocky and Bulwinkle: The E True Hollywood Story,0.00019846030086368633,1,23,"1428443868
",2157
Telly Makes Kids Tubby (another from my Twitterless wife).,4.1909677365153566e-05,2,88,"1428450811
",188
has trended 37 times since #Futures Canada began - see the chart at http:\/\/t.co\/q2MFDFPEjv,0.00018726789134717055,1,4919,"1428456731
",2262
Trumpton,2.398196556189994e-05,1,1420,"1428442761
",0
Thomas the Museum Piece Tank Engine,0.0001714955758617521,1,43,"1428453160
",1681
White Power Rangers,7.299178731441162e-05,4,291,"1428451637
",102
Sonny with no chance at all #MakeAKidShowSerious Don't know if I did this right!,0.00011188243075435376,1,776,"1428451884
",1146
"Clifford, the Big Dead Dog",0.00019880387454823133,1,166,"1428447889
",1747
The Super Friends with Benefits #N#,0.0002644460379167228,1,1297,"1428450491
",2254
"The DNA Paternity test of Spongebob and Sandy's child, reveals that the actual Father is Larry the Lobster.",0.0003717745795617117,1,34,"1428450593
",4296
The Suite Life of Bush and Cheney,0.00027106855741458006,1,649,"1428454782
",2621
Quarterly Earnings Figure It Out,3.796882101318475e-05,1,542,"1428460100
",80
Pinky and the Brain Cancer,0.00025782583962143904,8,897,"1428439805
",2144
Erica Campbel &amp; king Stevian  (Boyz N Da Hood Remix)#N##MakeAKidShowSerious Free Download- I LUH GOD -  http:\/\/t.co\/UMUcFHA5Wf,0.0002061532812491102,1,11043,"1428501610
",1667
The Banana Spliffs,0.00020417698615579773,1,809,"1428439601
",1467
The Tantric School Bus,0.00019222377110861703,1,788,"1428449457
",1482
Downed Thunderbirds#N##MakeAKidShowSerious http:\/\/t.co\/Y42K3XJaiv,0.00023270025434145577,1,114,"1428450140
",1432
Transformers: Understanding your local power supply.  #MakeAKidShowSerious http:\/\/t.co\/OkIG5Qf8oO,0.00014692527412841689,2,952,"1428456361
",887
"Go, Diego, Go to Rehab!",7.093930968507597e-05,1,766,"1428448604
",425
-----&gt; uncle grandpa's also my cousin b\/c my mother was a whore,0.00010924839826663569,1,1859,"1428456326
",1237
The Not In My Backyard-igans,0.00017759673904357764,1,1551,"1428437508
",1631
🎶Get your dope at the corner of Sesame Street🎶,0.0002221463490637899,1,44,"1428439519
",2303
Pinky and The Brain Aneurism,0.00024586743306514726,2,813,"1428453940
",2151
The Drug Trip Adventures of Scooby Doo #N##N#,0.0003073048984518412,1,745,"1428444916
",2598
The Big Blue Marble Meth,0.00019171323663603394,1,1570,"1428445995
",1651
Clifford The Big Red Dog Is Covered In Blood And No One Can Tell,0.00014688055011232083,1,497,"1428447772
",1768
I loved Lucy till she came up HIV positive,4.247825577325227e-05,4,98,"1428450540
",195
Fat Albert's 600 Pound Life,0.00013321347158781505,1,408,"1428444070
",912
Dora the Explorer; Boarder Wars,0.0001929834790858577,1,166,"1428461121
",1696
pinky and the brain cancer,0.0002500600649992645,1,356,"1428441253
",2142
Dinosaur Train Derails and Blows Up,0.00010247410269007173,1,1419,"1428457035
",845
Battle of the Plants  #MakeAKidShowSerious http:\/\/t.co\/YmPc0oSJ9Y,0.00030172597397315595,1,784,"1428457723
",2663
The Biggest Loser: Telechubbies Edition @JillianMichaels  #teletubby http:\/\/t.co\/RXYmTz6yTY,0.0002068654789685764,2,70,"1428448537
",2032
The Powervape Girls,0.00020954874902502977,1,1549,"1428440091
",1476
Trying to avoid the #MakeAKidShowSerious since I still watch kid shows. I may be a physical teenager but... inside im still 9 :D,0.00015648152719625476,1,1025,"1428450550
",2578
Charlotte's Web of Varicose Veins #N##N# #MakeAKidShowSerious#N#,0.0002865867262095343,1,199,"1428468111
",2307
"Okay, You REALLY Can't Do That On Television#N##N#",0.00019750291633972535,1,1407,"1428446003
",1519
JJ the meth Plane,0.00018839546663124238,1,574,"1428455871
",1645
Scooby-Doobie and the Case of Reefer Madness,0.000261819644992908,1,6270,"1428450691
",2565
"It's the apocalypse, Charlie Brown",0.00025515415257977456,1,132,"1428458500
",2370
Aaah! Real Monsters. Episode 1: The Koch Brothers,0.00014115788927625988,1,8,"1428452112
",1494
Blues Forensic Clues,3.629161571483884e-05,1,131,"1428447701
",61
Chalkzone: When a good acid trip goes bad.,6.534139645410962e-05,1,39,"1428453758
",468
Orange is the new Black Plague #N#,0.0002472301014918113,2,98,"1428460541
",2375
How to get rid of Rug Rats &amp; other vermin,0.00012937445027055717,1,320,"1428458623
",1302
Caillou Gets Kicked Out,4.308103966765774e-05,1,176,"1428455779
",62
A foster home for you &amp; your imaginary friends  #MakeAKidShowSerious http:\/\/t.co\/kBqatammwL,0.00017186992188539553,5,39,"1428448037
",1287
Recess; Prisoner's in the Yard,0.00026710612142638335,1,80,"1428454918
",2476
Dexter's Meth Laboratory.,0.00014521725635573208,8,854,"1428451537
",792
Dexter's Meth Laboratory #MakeAKidShowSerious http:\/\/t.co\/y6cOP9SuKJ,0.00022690092141766373,146,86,"1428449739
",1500
Who Ate the Gummi Bears?,0.00018626496978017308,1,44,"1428454196
",1683
Mister Rogers in the Hood,0.00022023492376162837,1,583,"1428451956
",1873
Thomas and the AA meeting Friends,0.00024261562228902744,1,15,"1428454841
",2186
Rugrats With Gats,4.432323014878717e-05,3,4282,"1428457508
",74
plz all watch  http:\/\/t.co\/uWvocZVtFy#N##MakeAKidShowSerious #N##NationalBeerDay #N##OrdinaryLies #N##PitchSlam #N##quietYA #N#,0.00025905122028819903,2,631,"1428471533
",1475
Add hit songs to your videos -- FREE APP TODAY!!  http:\/\/t.co\/VAjZJnq2VJ,0.00014409313238759823,1,14,"1428494827
",1056
My shitty pony,5.152026861572781e-05,1,325,"1428446389
",133
Bob Pants,6.70516281427874e-05,1,97,"1428454077
",137
The Rocky Balboa and Bullwinkle Show ...,0.00022711388801908657,1,299,"1428461014
",2157
Turn The Air Blue Peter,0.0001754893991838929,1,591,"1428450285
",1551
Dropped My CrackInTheYardAgains #MakeAKidShowSerious http:\/\/t.co\/mNJsordOJH,0.0001695697036447407,1,408,"1428444980
",920
Dora Gets Explored,5.952872446482782e-05,1,1037,"1428470118
",221
"Goosebumps, bruises, cuts and gashes",0.00010119393694898977,1,260,"1428457903
",807
Sharky and whores,0.0001249853909941258,1,196,"1428447903
",804
PAW Patrol: Special Victims Unit,3.341958371565513e-05,5,68,"1428458206
",30
Vh1 presents Behind the music Jem &amp; the Holograms,0.00023461100882673626,1,22,"1428442123
",1786
Shaved By The Bell,0.00018473165669557017,1,9247,"1428442363
",1494
The Secret Life of Zack &amp; Cody #MakeAKidShowSerious http:\/\/t.co\/1jLhKE3TCc,0.00028602932941498144,1,45,"1428447030
",2717
Lamb Chops.... with Mint Jelly,4.6147704118108156e-05,1,190,"1428442279
",160
The Magic Mushroom Schoolbus,0.0001907684749687107,1,1083,"1428446384
",1481
The Bear In The Big House #MakeAKidShowSerious http:\/\/t.co\/arQlRyvuk2,0.00032351294434714955,1,203,"1428444718
",2324
bear and the big crack house.,0.00024092981122191947,1,230,"1428450521
",2163
Phineas and Herb.#N#,0.00022028256767973593,1,68,"1428443435
",1542
