Node,Page Rank,Frequency,Follower Count,Timestamp,Conflation
##N#Keeping Up with the Kardashians #N##N#*No change required. ;),0.0036235226113915755,7,1631,"1424145228
",174
Snots Landing,0.0003057789296664507,2,1321,"1424182985
",1
The Cleveland steamer show,0.0024724464967979137,1,194,"1424164509
",159
Orange Is The New Blackface #DisgustingTVShows (Amirite that racism is disgusting?),0.0018836997851672762,3,597,"1424150490
",180
how bad is worm and cockroach cake when Anna just ate a buffalo lip and a pig testicle!!#N##DisgustingTvShows #N#,0.002868393982262943,1,34,"1424164093
",184
##N#Gimme A Shake http:\/\/t.co\/wVOeNm4Otf,0.0023742426925758174,4,3273,"1424144856
",148
Hang Nail With Mr. Cooper,0.0007181634075279872,1,322,"1424147282
",15
Hate Is Enough #N#,0.0023005371342794726,1,48,"1424166157
",124
The Golden shower Girls.,0.0023435943763234707,2,1568,"1424180991
",154
Steamers in Cleveland,0.0010407279896099692,1,223,"1424145585
",34
Donner Party of Five,0.00117818250337455,1,360,"1424146134
",51
The Pat from Uncle #N#,0.003699543583557821,1,1933,"1424180173
",237
Through The Gloryhole,0.0025981614313065966,1,226,"1424182069
",155
Parks and Mutilation,0.0014060637579609281,3,603,"1424145777
",50
Scum Dine With Me,0.0006825167146326762,1,226,"1424181458
",12
Real Housewives of New Jersey,0.0011664235494234212,1,1271,"1424145663
",58
##N#Beverly Hills 90 2 Girls 1 Cup 0#N##N#_ http:\/\/t.co\/X8FQNuDk9u,0.0030885371419329993,1,126,"1424148243
",142
The Boil Family,0.002810207909154793,1,206,"1424182857
",161
of Kidney Stones,0.0011689029428754581,1,923,"1424157186
",50
Dirty Blow Jobs,0.00028190189813944745,1,431,"1424145654
",0
Phlegm the Boat Comes in,0.0017041754071778744,5,1933,"1424178695
",83
The Jersey Shorts,0.0025714619112441376,1,25,"1424145925
",154
So You Think You Can Lance A Growth  ?,0.0008956741691172268,3,1086,"1424144790
",22
Inspect Her Genitally#N#,0.002236318801480851,1,50,"1424179456
",124
3rd Cock in Your Son#N#,0.0026650883631269494,1,182,"1424146231
",160
"2 guys, a girl, and a cup",0.0015678516585952856,1,2778,"1424145886
",66
Downtown Feral Tabby#N#,0.0024447365985290404,1,601,"1424184435
",123
Only Stools and Horses,0.001411730476629196,1,876,"1424181180
",52
Lick Gene Simmons' Family Jewels,0.0004665689069443772,1,415,"1424147680
",11
Ren and Skimpy show,0.001353606357770132,1,297,"1424184573
",56
Robing Hoodie and his merry men,0.0010656825903089188,1,297,"1424184383
",52
Casually,0.00028190189813944745,1,296,"1424181798
",0
In The Heat Of The Blight,0.003312230027985152,1,236,"1424148787
",165
7th Heave,0.0003021655762894087,1,207,"1424146525
",1
History Channel with some real History,0.000541345082332656,1,1557,"1424148085
",11
Hanging with Mr. Pooper,0.0007412434936830427,3,2311,"1424150693
",15
Hot in Cleveland Steamer,0.0009910316547026886,1,360,"1424146448
",35
Party of Five,0.0013081721520937896,1,355,"1424207105
",51
Charles Taylor in Charge,0.0008879302675381336,1,1128,"1424183750
",32
1001 recipes of tripe,0.001052389220332303,1,229,"1424145477
",50
The farts show #N#,0.004225029384051697,1,1933,"1424179578
",240
Top of the Plops,0.001993913730477917,1,528,"1424150922
",100
House of Turds,0.0016022528642238782,2,667,"1424145381
",62
How I Wrecked Your Mother,0.001437616997243907,3,331,"1424145417
",31
Vom and Bury #N#,0.0030320339678366276,1,1935,"1424182434
",160
Its Anal Partridge,0.00032178633574014604,1,989,"1424180128
",2
"2 Guys, a Girl with a Pizza Face",0.0012278721211271375,1,1321,"1424183721
",34
The Sonny Boning Cher Hour...Ahhh...,0.0019103441161032002,1,1843,"1424145556
",153
Hairy Bumhole and Minge,0.0012065346243089346,1,910,"1424180551
",50
Saved By The Bile,0.0024239958924954304,1,1279,"1424145429
",157
Crusty used sock hacks,0.00028190189813944745,1,229,"1424145274
",0
8 Simple Rules for Pimping My Teenage Daughter,0.0008251111829946921,1,415,"1424147253
",11
Hill Street Ooze.,0.0007040404428269907,1,0,"1424174382
",5
Pubic Diary of a Skanky Ho,0.0014967940656330078,1,415,"1424147399
",70
Star Trek: The Next Penetration#N#,0.003436992193878146,1,182,"1424145887
",237
Carbuncle and Oates#N#,0.0030320339678366276,1,719,"1424146836
",160
The Secrete Show,0.002790741716699376,1,63,"1424163842
",158
The Brady Raunch,0.002550146396240265,1,118,"1424148878
",153
Downton Flabby...Im talking old meat curtains ^_~#N#,0.0017876558563156984,7,1028,"1424146075
",122
Wanking The Dead#N#,0.0041130368271121084,2,547,"1424146788
",236
Coronary Street,0.0006532970268148337,1,1835,"1424181756
",4
##N#The Rude Wife,0.004078416882082892,1,1232,"1424145956
",236
Snots my Line #N#,0.002541301968552121,1,1933,"1424179350
",126
In the Shite Garden,0.0013960854365557814,1,739,"1424186003
",67
6 and pregnant,0.00134636977697084,1,1271,"1424145926
",50
SlaughterHouse,0.00028190189813944745,1,117,"1424146614
",0
The Slack And Tight Menstrual Show,0.0023506588931655353,1,740,"1424181975
",167
"Diners, Drive-Ins and Glory Holes",0.001070960131906836,1,1271,"1424146502
",51
Full House Arrest,0.0008107578970103378,1,51,"1424146645
",14
That's So Rancid#N#,0.0030876329261608584,1,235,"1424148624
",169
Fart to Fart,0.0005488819687106434,2,1934,"1424181101
",13
Wallace and Vomit,0.0013463697769708401,1,920,"1424179165
",50
The Pig Bang Theory,0.0023000766443337585,3,1844,"1424146359
",153
Law and Odor:  S V Pew,0.0011382244074282135,1,118,"1424147374
",52
According to Jim,0.0006775334871686657,1,15591,"1424146352
",15
"Prison Rape #DisgustingTVShows (oh, come on, we were all thinking it...weren't we? I'll get my coat.)",0.0009205131176725812,1,2778,"1424145771
",68
The Great British Fisting Bee,0.0021828625606438497,1,529,"1424150277
",156
Cosby's After-Show,0.0015003775127462842,1,6552,"1424145068
",61
The New Hurl#N#,0.0042180305104098995,1,184,"1424147274
",240
The Biggest Gainer,0.002599104660698696,1,355,"1424207140
",153
How I Bukakke'd Your Mother,0.0013739460787471857,2,593,"1424146231
",33
Third Cock from the Bum,0.0012318929276379394,1,504,"1424145942
",62
Live With Kelly &amp; My Penis!,0.001139902775705509,1,593,"1424145923
",25
The CBS Children's Phlegm Festival #DisgustingTvShows http:\/\/t.co\/BFZQjGyYFC,0.002673793694701834,2,1843,"1424145393
",220
Bob's Boogers,0.001395671736386395,2,133,"1424169698
",52
Starsky and Jabba the Huttch,0.001954407472397883,1,615,"1424145474
",97
The Fresh Prince Of Ball Hair,0.002198553279451211,3,1086,"1424144825
",160
Manson With The Stars #N# #disgustingtvshows http:\/\/t.co\/r1uwC7oVF7,0.003463300257003745,1,48,"1424166936
",259
American Idolatry,0.0006966857567036241,1,232,"1424164538
",4
Gilligan's Ball Sack,0.0012803015054947805,1,1321,"1424183612
",54
How clean is your genital area?,0.0007864187533240961,1,529,"1424149850
",33
80 Something,0.0003005600792748188,1,44,"1424145881
",1
Little Whore On The Prairie,0.0024720481146893033,1,133,"1424169161
",160
The DIY make your own Woody show!!,0.0020389160726209214,1,1844,"1424146898
",165
Here Cums Honey-Boo-Boo #DisgustingTvShows Suggested by,0.0005011472498056449,1,51,"1424147195
",15
Wide World of Warts,0.0015421505848623497,1,128,"1424181659
",55
The Backfist,0.0030557327275803218,1,97,"1424181716
",153
Ooze Line Is It Anyway?,0.0006169274162901926,1,63,"1424163868
",15
The Vampire Diarrheas,0.0026841673927824445,2,401,"1424147138
",154
Family Importunes #N#,0.002637802114759695,1,1935,"1424182290
",129
It's Always Sodomy In Philadelphia,0.0014551284299247282,1,133,"1424167468
",66
##N#Who's Cock Is It Anyway?,0.0027934948259187584,1,126,"1424148005
",176
American Whore Story,0.0006880363007290031,8,2777,"1424145117
",5
Winnie the Shit#N#,0.003100170034185568,1,184,"1424146892
",164
8 Simple Rules for Banging My Daughter,0.0008187702602450569,1,431,"1424145337
",10
One Tree Hillbilly,0.00032908681423171756,1,133,"1424169321
",2
Magnum P Eye Mushrooms,0.0008332227354631018,1,718,"1424146317
",2
The A &amp; O Team,0.0026162805758253695,1,910,"1424180950
",172
##N#Dawson's Crack#N##N#_ http:\/\/t.co\/vnvdMgq3bp,0.0038291628744162886,1,126,"1424149549
",176
Touched By An Adult,0.0005827721344219578,1,415,"1424148010
",10
How I Impregnated Your Mother,0.001437616997243907,1,128,"1424182446
",31
Guy Fieri's Frosted Tips and Goatee brought to you by WEN #DisgustingTVShows @TheHashtagGame 😆😨😱😎 http:\/\/t.co\/eFsgaEd6Pi,0.0018503927367761847,1,299,"1424147668
",141
The Newfart Show,0.0027907417166993763,2,1843,"1424145411
",158
Anal in the Family,0.0022010942266699183,2,653,"1424146980
",88
"Murder, She Taught",0.0005997684458471359,1,134,"1424178152
",3
The Golden Shower Girls #N#,0.003776457414092584,1,68,"1424152908
",236
Flatulence in the Family,0.00206115130960671,1,235,"1424147320
",88
Punky Bruise Her,0.00034119705997531167,1,481,"1424145591
",3
Mad About Poo,0.0006775827764086801,2,298,"1424147540
",4
Everybody Hates Chris Humping Dogs.,0.0006682376939099231,1,217,"1424149240
",7
Family Thighs,0.0005613228470065702,2,391,"1424148460
",11
Everybody Licks Raymond,0.0008729766105752309,1,207,"1424146358
",6
Game of Thrush#N#,0.0028765611989203014,1,234,"1424147030
",160
Let's Make Her Squeal,0.0012346340646785922,1,134,"1424176187
",54
The Sale of the Century#N# (the Jizz of the week),0.004037376394518521,1,1933,"1424180016
",295
The Amazing Race Riot,0.0022609555380493224,1,133,"1424168343
",153
Mr. Belched-in-here#N#,0.0025795837449074047,1,184,"1424147336
",146
Grim'll Fix It,0.0005568892905474853,1,1333,"1424180428
",12
Spittle House On The Prairie.,0.0025406166438747355,1,82,"1424179517
",170
Winnie the Poop,0.0013781762720510926,1,331,"1424146692
",57
Keep it All in the Family,0.001977360910626292,1,227,"1424182513
",94
Only When I Barf,0.0008536575349026909,3,1935,"1424181996
",28
Switched At Coffin Birth,0.0002944910441405433,3,1843,"1424145069
",1
Open All Whores,0.0007747667565520343,1,206,"1424182814
",9
As The World Burns,0.002484052952956927,1,21,"1424168110
",157
Bleeding Painbow,0.00028190189813944745,1,1038,"1424147258
",0
Its Always Sunny In Pedophelia#N#,0.002142259334761452,7,719,"1424147706
",136
Feel or no Feel,0.00028190189813944745,1,98,"1424181260
",0
"Two Guys, A Girl, and A Pizza Face",0.00150615515926828,1,459,"1424146708
",67
The King of Drag Queens,0.0027575934018294283,1,134,"1424176327
",185
Celebrity Big Brother Spot Bursting,0.0009250742201487226,1,1835,"1424178865
",6
"Who Wants To Be A Malomar?#N#""Cover that mothedf#cker in chocolate!""#N#",0.002855290141860805,1,690,"1424146010
",166
Beauty And The Beats (by Dre of course),0.002578088190188801,1,134,"1424176950
",200
Touched by a Pedophile,0.001010494810192382,1,128,"1424182065
",25
Six Trench Feet Under,0.00029803892702907984,1,667,"1424145103
",1
Touched Inappropriately by an Angle,0.0006596223435791776,1,288,"1424148586
",10
Lemon Party Of Five,0.0005139830411348884,1,479,"1424145439
",10
Toddlers &amp; Trebuchets,0.0004534138273084461,1,2722,"1424156800
",6
Honey Boo Boo...ok that's enough!!,0.0011157813494384998,1,1843,"1424145739
",57
Ivana Fix My...Whatever you can find Worth fixing...,0.0006162254239895967,1,1844,"1424146300
",14
On the Pussies #N#,0.0031585722426046457,1,1933,"1424179102
",169
Ballin' The Family#N#,0.004296026877570621,1,5731,"1424181757
",241
Who's the Puss?,0.002316809734676278,2,1844,"1424146161
",111
MTV Real World Retard House,0.0008360032304891335,1,133,"1424168020
",21
"Sand-Turd &amp; Son#N#""The cat keeps burying me in the litter box.""#N#",0.004024913636809724,1,690,"1424146818
",293
Take your Pickle #N#,0.0023793238172079563,1,1933,"1424178251
",129
The Biggest Oozer#N#,0.004127740334702687,1,235,"1424147913
",236
Diff'rent Smokes,0.001879345987596316,1,2708,"1424149060
",1
Teen Mom#N#American Idol#N#Here Comes Honey Boo-Boo#N#Anything Kardashian Related#N#,0.0032018340266584174,1,85,"1424146770
",128
##N#Sons Of Anally#N##N#_ http:\/\/t.co\/DMHC8bb1yQ,0.0034113754725082174,1,126,"1424147754
",143
"Murder, She Rot#N##N#",0.003418573414387479,1,819,"1424146562
",124
Hell's Bathroom,0.00135737830628181,1,415,"1424148724
",51
Grey's Vaginoplasty,0.0014205456644836773,1,134,"1424177109
",51
Wheel of Misfortune,0.001250024056255415,1,430,"1424146471
",51
Malcolm In His Own Piddle,0.0005547987834706821,1,133,"1424167611
",13
Leave It To Cleaver#N# #disgustingtvshows http:\/\/t.co\/B5XzZCXvpo,0.0021440632542326895,1,48,"1424166447
",146
Diff'rent But Rhythmic Strokes,0.001879345987596316,1,217,"1424151409
",1
Loose bowelled Women,0.00028190189813944745,1,855,"1424179168
",0
The Magic School Pus#N##N#,0.004275178047079824,1,819,"1424146428
",236
Yeastenders,0.00028190189813944745,1,226,"1424181556
",0
Everybody Loves Fisting Raymond,0.0008820869508543341,7,2775,"1424144914
",8
Hairs,0.00028190189813944745,1,484,"1424168006
",0
Fifty Shades of Grey's Anatomy,0.0017997971618590994,1,910,"1424180850
",97
Twat in Cleavland,0.0010446425884824387,3,1843,"1424145083
",33
Malcolm in the Piddle,0.0019159264710607365,1,207,"1424146109
",81
Under The Dominatrix,0.002801907665934113,1,134,"1424178051
",154
Tampon the Buses,0.0013602824922066318,4,1934,"1424181384
",57
The Young and the Hairless,0.003733060015734532,1,29,"1424148272
",242
Beverly Hills 9 0 2 in 1 H0LE,0.0008395278711160982,1,29,"1424147997
",38
Little Mouse on your Mary,0.0007334371992378517,1,1934,"1424180918
",20
The Pukes Of Hazzard,0.0024804693757640673,4,7848,"1424163775
",159
Mr. Roger's Registered,0.0013435117306825632,1,51,"1424146431
",55
Takeshi's Arsehole,0.00135737830628181,1,529,"1424149994
",51
The One-eye Show,0.0026615577277328602,1,529,"1424150044
",161
The Golden Snot,0.0028529811680117687,1,1440,"1424180485
",157
Smell that fart!,0.000366660853342254,1,743,"1424150655
",6
Gag-me and Shoot it in my Facey#N#,0.0027960543656631127,1,184,"1424147506
",188
The Flush#N#,0.004650269098606794,1,719,"1424147473
",236
Bob's New Heart,0.0013925796507325496,1,2223,"1424146960
",58
Douched at an Angle,0.00047984342690362094,1,25,"1424147253
",7
Brooklyn sixty-nine#N#...not necessarily disgusting 😅#N#,0.00267844304806167,1,1028,"1424146941
",125
